,Fz,F3,P7,FC2,AFz,F5,FC4,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.2727272727272727,0.0,0.0,0.36363636363636365,0.36363636363636365,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.16666666666666666,0.0,0.0,0.3888888888888889,0.4444444444444444,0.0
FC4,0.0,0.0,0.16666666666666666,0.0,0.0,0.3888888888888889,0.4444444444444444,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
