,Fz,F3,P7,FC2,AFz,F5,FC4,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.330188679245283,0.330188679245283,0.33962264150943394,0.0,0.0,0.0,0.0
P7,0.0,0.330188679245283,0.330188679245283,0.33962264150943394,0.0,0.0,0.0,0.0
FC2,0.0,0.3181818181818182,0.3181818181818182,0.36363636363636365,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.4943820224719101,0.5056179775280899,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.37815126050420167,0.6218487394957983,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
