,Fp1,Fz,T8,FC2,F4,FC4,FT8,F2
Fp1,0.346483704974271,0.24528301886792453,0.14751286449399656,0.0,0.22984562607204118,0.030874785591766724,0.0,0.0
Fz,0.27032136105860116,0.33459357277882795,0.1720226843100189,0.0,0.22306238185255198,0.0,0.0,0.0
T8,0.20623501199040767,0.22302158273381295,0.34532374100719426,0.0,0.22541966426858512,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.7235494880546075,0.0,0.0,0.14334470989761092,0.13310580204778158
F4,0.265748031496063,0.23228346456692914,0.1830708661417323,0.0,0.3188976377952756,0.0,0.0,0.0
FC4,0.08296943231441048,0.0,0.0,0.0,0.0,0.5458515283842795,0.17467248908296942,0.1965065502183406
FT8,0.0,0.0,0.0,0.1461794019933555,0.0,0.1362126245847176,0.4152823920265781,0.3023255813953488
F2,0.0,0.0,0.0,0.13986013986013987,0.0,0.15384615384615385,0.3111888111888112,0.3951048951048951
