,Fz,F3,P7,FC2,AFz,F5,FC4,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.5535714285714286,0.0,0.0,0.0,0.44642857142857145,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.5098039215686274,0.0,0.0,0.0,0.49019607843137253,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
