,Fp1,Fz,T8,FC2,F4,FC4,FT8,F2
Fp1,0.4936708860759494,0.5063291139240507,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.42105263157894735,0.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.3739130434782609,0.0,0.0,0.28695652173913044,0.3391304347826087
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.33663366336633666,0.0,0.0,0.32673267326732675,0.33663366336633666
F2,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.29464285714285715,0.3482142857142857
