,Fp1,Fz,T8,FC2,F4,FC4,FT8,F2
Fp1,0.4628099173553719,0.14049586776859505,0.0,0.0,0.39669421487603307,0.0,0.0,0.0
Fz,0.33962264150943394,0.32075471698113206,0.0,0.0,0.33962264150943394,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.4298245614035088,0.14912280701754385,0.0,0.0,0.42105263157894735,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
