,Fp1,C4,FC6,FC2,AF7,F5,CP3,FC4
Fp1,0.47115384615384615,0.375,0.0,0.0,0.0,0.0,0.15384615384615385,0.0
C4,0.42105263157894735,0.4105263157894737,0.0,0.0,0.0,0.0,0.16842105263157894,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.34,0.34,0.0,0.0,0.0,0.0,0.32,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
