,Fp1,Fz,T8,FC2,F4,FC4,FT8,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.2727272727272727,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.5263157894736842,0.0,0.0,0.47368421052631576,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
