,Fz,F3,P7,FC2,AFz,F5,FC4,FCz
Fz,0.4527027027027027,0.2195945945945946,0.0,0.3277027027027027,0.0,0.0,0.0,0.0
F3,0.33505154639175255,0.32989690721649484,0.0,0.33505154639175255,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.25675675675675674,0.0,0.21621621621621623,0.21621621621621623,0.25675675675675674,0.05405405405405406
FC2,0.375968992248062,0.25193798449612403,0.0,0.37209302325581395,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.2391304347826087,0.0,0.2318840579710145,0.2318840579710145,0.2391304347826087,0.057971014492753624
F5,0.0,0.0,0.2391304347826087,0.0,0.2318840579710145,0.2318840579710145,0.2391304347826087,0.057971014492753624
FC4,0.0,0.0,0.25675675675675674,0.0,0.21621621621621623,0.21621621621621623,0.25675675675675674,0.05405405405405406
FCz,0.0,0.0,0.20454545454545456,0.0,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.18181818181818182
