,frontalpole-lh,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,lingual-rh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh
frontalpole-lh,0.684931506849315,0.3150684931506849,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.4132231404958678,0.5867768595041323,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-rh,0.0,0.0,0.21594982078853048,0.1603942652329749,0.16666666666666666,0.09229390681003584,0.20340501792114696,0.16129032258064516
isthmuscingulate-rh,0.0,0.0,0.16650625601539942,0.19538017324350337,0.19826756496631376,0.11645813282001925,0.16265640038498555,0.16073147256977863
lingual-rh,0.0,0.0,0.1640552995391705,0.1889400921658986,0.2184331797235023,0.11152073732718894,0.15944700460829492,0.1576036866359447
parahippocampal-lh,0.0,0.0,0.14798206278026907,0.17787742899850523,0.17787742899850523,0.17937219730941703,0.14349775784753363,0.17339312406576982
parahippocampal-rh,0.0,0.0,0.2104779411764706,0.16084558823529413,0.16636029411764705,0.09191176470588236,0.20772058823529413,0.16268382352941177
pericalcarine-rh,0.0,0.0,0.17477656405163852,0.1717974180734856,0.17576961271102284,0.11618669314796425,0.1717974180734856,0.18967229394240318
