,bankssts-rh,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,temporalpole-rh,transversetemporal-rh
bankssts-rh,0.6345177664974619,0.01015228426395939,0.07208121827411168,0.07208121827411168,0.02233502538071066,0.09238578680203045,0.09035532994923857,0.006091370558375634
entorhinal-lh,0.01054481546572935,0.5035149384885764,0.033391915641476276,0.04305799648506151,0.1757469244288225,0.08611599297012303,0.0632688927943761,0.0843585237258348
frontalpole-lh,0.09113607990012484,0.049937578027465665,0.7278401997503121,0.09987515605493133,0.0,0.0,0.0,0.031210986267166042
frontalpole-rh,0.10015174506828528,0.07587253414264036,0.11836115326251896,0.7056145675265554,0.0,0.0,0.0,0.0
fusiform-lh,0.031746031746031744,0.2756132756132756,0.0,0.0,0.6103896103896104,0.06926406926406926,0.0,0.012987012987012988
isthmuscingulate-rh,0.09004739336492891,0.0938388625592417,0.0,0.0,0.04928909952606635,0.6,0.09289099526066351,0.07393364928909953
temporalpole-rh,0.08553326293558607,0.08447729672650475,0.0,0.0,0.0,0.10137275607180571,0.5649419218585006,0.16367476240760295
transversetemporal-rh,0.004592422502870264,0.11251435132032148,0.030998851894374284,0.0,0.012629161882893225,0.09414466130884042,0.16417910447761194,0.5809414466130884
