,bankssts-rh,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,caudalmiddlefrontal-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-rh,0.12488479262672811,0.12488479262672811,0.12488479262672811,0.12488479262672811,0.12488479262672811,0.12488479262672811,0.12534562211981568,0.12534562211981568
caudalanteriorcingulate-lh,0.12488479262672811,0.12488479262672811,0.12488479262672811,0.12488479262672811,0.12488479262672811,0.12488479262672811,0.12534562211981568,0.12534562211981568
caudalanteriorcingulate-rh,0.12488479262672811,0.12488479262672811,0.12488479262672811,0.12488479262672811,0.12488479262672811,0.12488479262672811,0.12534562211981568,0.12534562211981568
caudalmiddlefrontal-rh,0.12488436632747456,0.12488436632747456,0.12488436632747456,0.12488436632747456,0.12488436632747456,0.12488436632747456,0.1253469010175763,0.1253469010175763
medialorbitofrontal-lh,0.12488479262672811,0.12488479262672811,0.12488479262672811,0.12488479262672811,0.12488479262672811,0.12488479262672811,0.12534562211981568,0.12534562211981568
parahippocampal-rh,0.12488393686165274,0.12488393686165274,0.12488393686165274,0.12488393686165274,0.12488393686165274,0.12488393686165274,0.12534818941504178,0.12534818941504178
rostralanteriorcingulate-lh,0.12488393686165274,0.12488393686165274,0.12488393686165274,0.12488393686165274,0.12488393686165274,0.12488393686165274,0.12534818941504178,0.12534818941504178
rostralanteriorcingulate-rh,0.12488436632747456,0.12488436632747456,0.12488436632747456,0.12488436632747456,0.12488436632747456,0.12488436632747456,0.1253469010175763,0.1253469010175763
