,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,paracentral-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
frontalpole-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.4117647058823529,0.35294117647058826,0.17647058823529413,0.058823529411764705,0.0,0.0,0.0
lateralorbitofrontal-rh,0.0,0.4117647058823529,0.35294117647058826,0.17647058823529413,0.058823529411764705,0.0,0.0,0.0
paracentral-rh,0.0,0.3333333333333333,0.3333333333333333,0.25,0.08333333333333333,0.0,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transversetemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
