,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,paracentral-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
frontalpole-lh,0.7837837837837838,0.04864864864864865,0.032432432432432434,0.0,0.03783783783783784,0.0,0.0972972972972973,0.0
frontalpole-rh,0.0582010582010582,0.3333333333333333,0.2698412698412698,0.015873015873015872,0.2698412698412698,0.0,0.042328042328042326,0.010582010582010581
lateralorbitofrontal-rh,0.03755868544600939,0.26291079812206575,0.352112676056338,0.014084507042253521,0.23943661971830985,0.0,0.06572769953051644,0.028169014084507043
paracentral-rh,0.0,0.039603960396039604,0.039603960396039604,0.9108910891089109,0.009900990099009901,0.0,0.0,0.0
rostralanteriorcingulate-rh,0.0379746835443038,0.21940928270042195,0.20253164556962025,0.008438818565400843,0.39662447257383965,0.016877637130801686,0.05063291139240506,0.06751054852320675
temporalpole-lh,0.0,0.0,0.0,0.0,0.028169014084507043,0.7089201877934272,0.1784037558685446,0.08450704225352113
temporalpole-rh,0.06779661016949153,0.025423728813559324,0.05084745762711865,0.0,0.046610169491525424,0.15254237288135594,0.559322033898305,0.09745762711864407
transversetemporal-rh,0.0,0.021621621621621623,0.05405405405405406,0.0,0.10270270270270271,0.07567567567567568,0.0918918918918919,0.654054054054054
