,bankssts-rh,entorhinal-rh,frontalpole-lh,lingual-rh,parahippocampal-rh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-rh,0.7124183006535948,0.0457516339869281,0.0,0.16339869281045752,0.0784313725490196,0.0,0.0,0.0
entorhinal-rh,0.03225806451612903,0.6359447004608295,0.055299539170506916,0.0,0.271889400921659,0.0,0.0,0.004608294930875576
frontalpole-lh,0.0,0.13541666666666666,0.8645833333333334,0.0,0.0,0.0,0.0,0.0
lingual-rh,0.13372093023255813,0.0,0.0,0.7616279069767442,0.040697674418604654,0.0,0.06395348837209303,0.0
parahippocampal-rh,0.08071748878923767,0.22869955156950672,0.0,0.08520179372197309,0.5695067264573991,0.0,0.03587443946188341,0.0
parsorbitalis-rh,0.0,0.0,0.0,0.0,0.0,0.8780487804878049,0.0,0.12195121951219512
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.12264150943396226,0.05660377358490566,0.0,0.8207547169811321,0.0
temporalpole-rh,0.0,0.023076923076923078,0.0,0.0,0.0,0.13076923076923078,0.0,0.8461538461538461
