,frontalpole-lh,insula-rh,medialorbitofrontal-lh,parahippocampal-lh,parsorbitalis-lh,parstriangularis-lh,rostralanteriorcingulate-lh,temporalpole-rh
frontalpole-lh,0.49746192893401014,0.1218274111675127,0.0,0.10152284263959391,0.02030456852791878,0.06091370558375635,0.1116751269035533,0.08629441624365482
insula-rh,0.13513513513513514,0.4864864864864865,0.0,0.0,0.13513513513513514,0.0472972972972973,0.16216216216216217,0.033783783783783786
medialorbitofrontal-lh,0.0,0.0,0.5390625,0.0,0.2734375,0.0390625,0.1484375,0.0
parahippocampal-lh,0.26666666666666666,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.0
parsorbitalis-lh,0.02054794520547945,0.11643835616438356,0.23972602739726026,0.0,0.4041095890410959,0.1232876712328767,0.0958904109589041,0.0
parstriangularis-lh,0.10204081632653061,0.05102040816326531,0.07142857142857142,0.0,0.16326530612244897,0.46938775510204084,0.0,0.14285714285714285
rostralanteriorcingulate-lh,0.10975609756097561,0.1524390243902439,0.1402439024390244,0.0,0.11585365853658537,0.012195121951219513,0.45121951219512196,0.018292682926829267
temporalpole-rh,0.14150943396226415,0.0660377358490566,0.0,0.0,0.0,0.1320754716981132,0.04716981132075472,0.6132075471698113
