,entorhinal-lh,frontalpole-lh,frontalpole-rh,lateraloccipital-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parsorbitalis-lh,temporalpole-lh
entorhinal-lh,0.82,0.0,0.1,0.0,0.0,0.0,0.0,0.08
frontalpole-lh,0.0,0.5327868852459017,0.2459016393442623,0.040983606557377046,0.0,0.1557377049180328,0.0,0.02459016393442623
frontalpole-rh,0.06086956521739131,0.24347826086956523,0.6956521739130435,0.0,0.0,0.0,0.0,0.0
lateraloccipital-lh,0.0,0.031914893617021274,0.0,0.4574468085106383,0.07446808510638298,0.30851063829787234,0.0,0.1276595744680851
lateralorbitofrontal-lh,0.0,0.0,0.0,0.04395604395604396,0.6923076923076923,0.0,0.26373626373626374,0.0
medialorbitofrontal-lh,0.0,0.13513513513513514,0.0,0.2972972972972973,0.0,0.40540540540540543,0.0,0.16216216216216217
parsorbitalis-lh,0.0,0.008695652173913044,0.0,0.0,0.17391304347826086,0.0,0.7739130434782608,0.043478260869565216
temporalpole-lh,0.01904761904761905,0.009523809523809525,0.0,0.13333333333333333,0.0,0.17142857142857143,0.02857142857142857,0.638095238095238
