,F7,TP9,O1,Fp2,AF3,AFz,PO3,AF8
F7,0.5974025974025974,0.2305194805194805,0.0,0.0,0.0,0.0,0.17207792207792208,0.0
TP9,0.22015503875968992,0.5224806201550387,0.0,0.05736434108527132,0.0,0.0,0.17674418604651163,0.023255813953488372
O1,0.0,0.0,0.43450479233226835,0.0,0.3194888178913738,0.24600638977635783,0.0,0.0
Fp2,0.0,0.08390022675736962,0.0,0.5419501133786848,0.0,0.14965986394557823,0.05215419501133787,0.17233560090702948
AF3,0.0,0.0,0.2905982905982906,0.0,0.38746438746438744,0.32193732193732194,0.0,0.0
AFz,0.0,0.0,0.1487758945386064,0.12052730696798493,0.21657250470809794,0.448210922787194,0.003766478342749529,0.062146892655367235
PO3,0.24439461883408073,0.2623318385650224,0.0,0.04932735426008968,0.0,0.008968609865470852,0.4349775784753363,0.0
AF8,0.0,0.0472972972972973,0.0,0.26013513513513514,0.0,0.11824324324324324,0.0,0.5743243243243243
