,F7,TP9,O1,Fp2,AF3,AFz,PO3,AF8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.4892086330935252,0.0,0.15827338129496402,0.0,0.0,0.35251798561151076,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.3382352941176471,0.0,0.3235294117647059,0.0,0.0,0.3382352941176471,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.4132231404958678,0.0,0.18181818181818182,0.0,0.0,0.4049586776859504,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
