,FT9,TP10,FT10,Fp2,AF7,FT7,F6,AF8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.40441176470588236,0.4117647058823529,0.0,0.0,0.18382352941176472
AF7,0.0,0.0,0.0,0.40441176470588236,0.4117647058823529,0.0,0.0,0.18382352941176472
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.33766233766233766,0.33766233766233766,0.0,0.0,0.3246753246753247
