,F7,TP9,O1,Fp2,AF3,AFz,PO3,AF8
F7,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.5068493150684932,0.0,0.0,0.0,0.0,0.0,0.4931506849315068,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
