,F7,TP9,O1,Fp2,AF3,AFz,PO3,AF8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.4782608695652174,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
