,F7,TP9,TP10,C4,Fp2,P1,AF8,AF4
F7,0.32608695652173914,0.33695652173913043,0.0,0.33695652173913043,0.0,0.0,0.0,0.0
TP9,0.3125,0.3541666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.3157894736842105,0.3473684210526316,0.0,0.3368421052631579,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
