,inferiorparietal-rh,postcentral-lh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.47619047619047616,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.09523809523809523
postcentral-lh,0.0,0.22972972972972974,0.22972972972972974,0.12162162162162163,0.0,0.21621621621621623,0.20270270270270271,0.0
rostralmiddlefrontal-lh,0.0,0.2222222222222222,0.2222222222222222,0.125,0.0,0.2222222222222222,0.20833333333333334,0.0
superiorparietal-lh,0.0,0.20930232558139536,0.20930232558139536,0.18604651162790697,0.0,0.20930232558139536,0.18604651162790697,0.0
superiorparietal-rh,0.45,0.0,0.0,0.0,0.55,0.0,0.0,0.0
superiortemporal-lh,0.0,0.17721518987341772,0.17721518987341772,0.08860759493670886,0.0,0.3670886075949367,0.189873417721519,0.0
superiortemporal-rh,0.0,0.21311475409836064,0.21311475409836064,0.09836065573770492,0.0,0.2459016393442623,0.22950819672131148,0.0
supramarginal-rh,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
