,entorhinal-rh,frontalpole-lh,frontalpole-rh,parsorbitalis-lh,parsorbitalis-rh,parstriangularis-rh,rostralanteriorcingulate-rh,temporalpole-lh
entorhinal-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.6373626373626373,0.0,0.0,0.04395604395604396,0.054945054945054944,0.26373626373626374,0.0
frontalpole-rh,0.0,0.0,0.39416058394160586,0.0,0.24817518248175183,0.21897810218978103,0.10218978102189781,0.0364963503649635
parsorbitalis-lh,0.0,0.0,0.0,0.96875,0.0,0.0,0.0,0.03125
parsorbitalis-rh,0.0,0.062111801242236024,0.15527950310559005,0.0,0.4968944099378882,0.08074534161490683,0.17391304347826086,0.031055900621118012
parstriangularis-rh,0.0,0.006711409395973154,0.2550335570469799,0.0,0.12751677852348994,0.5637583892617449,0.013422818791946308,0.03355704697986577
rostralanteriorcingulate-rh,0.0,0.3090909090909091,0.05454545454545454,0.0,0.18181818181818182,0.0,0.45454545454545453,0.0
temporalpole-lh,0.0,0.0,0.037037037037037035,0.0,0.037037037037037035,0.022222222222222223,0.014814814814814815,0.8888888888888888
