,caudalmiddlefrontal-lh,entorhinal-rh,insula-rh,parahippocampal-lh,parahippocampal-rh,supramarginal-rh,temporalpole-rh,transversetemporal-rh
caudalmiddlefrontal-lh,0.8454545454545455,0.0,0.03636363636363636,0.0,0.01818181818181818,0.1,0.0,0.0
entorhinal-rh,0.0,0.6695652173913044,0.08695652173913043,0.017391304347826087,0.13043478260869565,0.008695652173913044,0.05217391304347826,0.034782608695652174
insula-rh,0.008658008658008658,0.05194805194805195,0.49783549783549785,0.012987012987012988,0.11255411255411256,0.13852813852813853,0.0,0.1774891774891775
parahippocampal-lh,0.0,0.023809523809523808,0.05952380952380952,0.8333333333333334,0.0,0.0,0.0,0.08333333333333333
parahippocampal-rh,0.021621621621621623,0.06486486486486487,0.10270270270270271,0.0,0.5081081081081081,0.1891891891891892,0.032432432432432434,0.08108108108108109
supramarginal-rh,0.054455445544554455,0.0,0.19801980198019803,0.0,0.13366336633663367,0.41089108910891087,0.0,0.20297029702970298
temporalpole-rh,0.0,0.025423728813559324,0.0,0.0,0.00847457627118644,0.0,0.9661016949152542,0.0
transversetemporal-rh,0.0,0.022857142857142857,0.24571428571428572,0.02857142857142857,0.08571428571428572,0.21142857142857144,0.0,0.4057142857142857
