,Fp1,FT9,TP10,F8,Fp2,F5,F6,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.3181818181818182,0.0,0.0,0.0,0.3409090909090909,0.3409090909090909,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.1744186046511628,0.0,0.0,0.0,0.46511627906976744,0.36046511627906974,0.0
F6,0.0,0.19736842105263158,0.0,0.0,0.0,0.40789473684210525,0.39473684210526316,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
