,Fp1,F7,P4,TP10,CP2,FT10,F8,Fp2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.32558139534883723,0.0,0.3372093023255814,0.3372093023255814,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.24166666666666667,0.0,0.43333333333333335,0.325,0.0,0.0
FT10,0.0,0.0,0.27358490566037735,0.0,0.36792452830188677,0.3584905660377358,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
