,Fp1,FT9,TP10,F8,Fp2,F5,F6,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.23076923076923078,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.5172413793103449,0.4827586206896552,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
