,Fp1,F7,P4,TP10,CP2,FT10,F8,Fp2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.42857142857142855,0.0,0.5714285714285714,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.37681159420289856,0.0,0.0,0.2608695652173913,0.36231884057971014,0.0
TP10,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.3364485981308411,0.0,0.0,0.32710280373831774,0.3364485981308411,0.0
F8,0.0,0.0,0.37410071942446044,0.0,0.0,0.2589928057553957,0.3669064748201439,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
