,Fp1,FT9,TP10,F8,Fp2,F5,F6,AF8
Fp1,0.4444444444444444,0.05555555555555555,0.0,0.0,0.5,0.0,0.0,0.0
FT9,0.4,0.2,0.0,0.0,0.4,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.5876288659793815,0.0,0.0,0.0,0.41237113402061853
Fp2,0.4444444444444444,0.05555555555555555,0.0,0.0,0.5,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.5063291139240507,0.0,0.0,0.0,0.4936708860759494
