,Fp1,F7,P4,TP10,CP2,FT10,F8,Fp2
Fp1,0.9016393442622951,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770492
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156
