,bankssts-lh,entorhinal-lh,fusiform-lh,inferiortemporal-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,temporalpole-lh
bankssts-lh,0.5185185185185185,0.0,0.2222222222222222,0.0,0.14814814814814814,0.0,0.1111111111111111,0.0
entorhinal-lh,0.0,0.4,0.14285714285714285,0.0,0.17142857142857143,0.02857142857142857,0.22857142857142856,0.02857142857142857
fusiform-lh,0.07407407407407407,0.12962962962962962,0.2777777777777778,0.0,0.2777777777777778,0.0,0.24074074074074073,0.0
inferiortemporal-lh,0.0,0.0,0.0,0.5,0.0,0.39285714285714285,0.0,0.10714285714285714
lingual-lh,0.04,0.14,0.22,0.0,0.28,0.0,0.32,0.0
middletemporal-lh,0.0,0.0,0.0,0.4411764705882353,0.0,0.4117647058823529,0.0,0.14705882352941177
parahippocampal-lh,0.021739130434782608,0.13043478260869565,0.1956521739130435,0.021739130434782608,0.2608695652173913,0.043478260869565216,0.32608695652173914,0.0
temporalpole-lh,0.0,0.0,0.0,0.19230769230769232,0.0,0.2692307692307692,0.0,0.5384615384615384
