,Fp1,T7,Fp2,AF3,FT7,PO7,AF8,AF4
Fp1,0.5662921348314607,0.0,0.25617977528089886,0.0,0.0,0.0,0.0449438202247191,0.13258426966292136
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.2591743119266055,0.0,0.41284403669724773,0.1559633027522936,0.0,0.0,0.1720183486238532,0.0
AF3,0.0,0.0,0.19197707736389685,0.5702005730659025,0.0,0.0,0.15759312320916904,0.08022922636103152
FT7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF8,0.08482142857142858,0.0,0.33482142857142855,0.25,0.0,0.0,0.33035714285714285,0.0
AF4,0.1882716049382716,0.0,0.0,0.08024691358024691,0.0,0.0,0.0,0.7314814814814815
