,FT9,Cz,F4,F8,Fp2,F1,AF8,AF4
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.87,0.0,0.0,0.0,0.13,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.2553191489361702,0.0,0.0,0.0,0.7446808510638298,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
