,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.12301587301587301,0.12698412698412698,0.12301587301587301,0.12301587301587301,0.12698412698412698,0.12698412698412698,0.12698412698412698,0.12301587301587301
inferiorparietal-rh,0.12301587301587301,0.12698412698412698,0.12301587301587301,0.12301587301587301,0.12698412698412698,0.12698412698412698,0.12698412698412698,0.12301587301587301
parsopercularis-lh,0.11231884057971014,0.11594202898550725,0.1956521739130435,0.11231884057971014,0.11594202898550725,0.11956521739130435,0.11594202898550725,0.11231884057971014
rostralmiddlefrontal-lh,0.12301587301587301,0.12698412698412698,0.12301587301587301,0.12301587301587301,0.12698412698412698,0.12698412698412698,0.12698412698412698,0.12301587301587301
rostralmiddlefrontal-rh,0.12301587301587301,0.12698412698412698,0.12301587301587301,0.12301587301587301,0.12698412698412698,0.12698412698412698,0.12698412698412698,0.12301587301587301
superiortemporal-lh,0.12015503875968993,0.12403100775193798,0.12790697674418605,0.12015503875968993,0.12403100775193798,0.13178294573643412,0.12403100775193798,0.12790697674418605
superiortemporal-rh,0.12301587301587301,0.12698412698412698,0.12301587301587301,0.12301587301587301,0.12698412698412698,0.12698412698412698,0.12698412698412698,0.12301587301587301
supramarginal-rh,0.12015503875968993,0.12403100775193798,0.12015503875968993,0.12015503875968993,0.12403100775193798,0.12790697674418605,0.12403100775193798,0.13953488372093023
