,inferiorparietal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.12919896640826872,0.10852713178294573,0.12661498708010335,0.12661498708010335,0.12661498708010335,0.12919896640826872,0.13178294573643412,0.12144702842377261
parstriangularis-rh,0.12121212121212122,0.15426997245179064,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.1184573002754821
rostralmiddlefrontal-lh,0.12953367875647667,0.10880829015544041,0.12694300518134716,0.12694300518134716,0.12694300518134716,0.12953367875647667,0.12953367875647667,0.12176165803108809
rostralmiddlefrontal-rh,0.12953367875647667,0.10880829015544041,0.12694300518134716,0.12694300518134716,0.12694300518134716,0.12953367875647667,0.12953367875647667,0.12176165803108809
superiorfrontal-rh,0.12953367875647667,0.10880829015544041,0.12694300518134716,0.12694300518134716,0.12694300518134716,0.12953367875647667,0.12953367875647667,0.12176165803108809
superiortemporal-lh,0.12953367875647667,0.10880829015544041,0.12694300518134716,0.12694300518134716,0.12694300518134716,0.12953367875647667,0.12953367875647667,0.12176165803108809
superiortemporal-rh,0.12919896640826872,0.10852713178294573,0.12661498708010335,0.12661498708010335,0.12661498708010335,0.12919896640826872,0.13178294573643412,0.12144702842377261
supramarginal-rh,0.12928759894459102,0.11081794195250659,0.1266490765171504,0.1266490765171504,0.1266490765171504,0.1266490765171504,0.12928759894459102,0.12401055408970976
