,inferiorparietal-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.6825396825396826,0.05555555555555555,0.0,0.0,0.06349206349206349,0.0,0.1984126984126984,0.0
postcentral-rh,0.018134715025906734,0.19948186528497408,0.054404145077720206,0.15284974093264247,0.18393782383419688,0.15544041450777202,0.12435233160621761,0.11139896373056994
rostralmiddlefrontal-rh,0.0,0.152317880794702,0.48344370860927155,0.09933774834437085,0.15894039735099338,0.10596026490066225,0.0,0.0
superiorparietal-lh,0.0,0.16863905325443787,0.04437869822485207,0.17751479289940827,0.17159763313609466,0.17751479289940827,0.12130177514792899,0.1390532544378698
superiorparietal-rh,0.020671834625323,0.18604651162790697,0.056847545219638244,0.15503875968992248,0.2041343669250646,0.15762273901808785,0.10594315245478036,0.11369509043927649
superiortemporal-lh,0.0,0.17261904761904762,0.041666666666666664,0.16964285714285715,0.17559523809523808,0.18154761904761904,0.12202380952380952,0.13690476190476192
superiortemporal-rh,0.08116883116883117,0.1525974025974026,0.0,0.1331168831168831,0.1331168831168831,0.1331168831168831,0.23376623376623376,0.1331168831168831
supramarginal-lh,0.0,0.1576923076923077,0.0,0.17307692307692307,0.16153846153846155,0.17307692307692307,0.1576923076923077,0.17692307692307693
