,Fp1,Fz,FC1,C4,FT10,F4,Fp2,AF7
Fp1,0.2672985781990521,0.04075829383886256,0.05308056872037915,0.11753554502369669,0.04928909952606635,0.09289099526066351,0.22559241706161137,0.15355450236966825
Fz,0.04029990627928772,0.2942830365510778,0.17057169634489222,0.1218369259606373,0.1162136832239925,0.16494845360824742,0.02717900656044986,0.06466729147141519
FC1,0.04749787955894826,0.15606446140797287,0.29346904156064463,0.1450381679389313,0.09245122985581,0.21034775233248515,0.031382527565733676,0.02374893977947413
C4,0.09544787077826726,0.09765051395007342,0.12187958883994127,0.2841409691629956,0.09691629955947137,0.11086637298091043,0.08883994126284875,0.10425844346549193
FT10,0.05589430894308943,0.12703252032520326,0.11686991869918699,0.1290650406504065,0.3983739837398374,0.03861788617886179,0.06402439024390244,0.0701219512195122
F4,0.07256235827664399,0.13151927437641722,0.18442932728647016,0.12018140589569161,0.027966742252456538,0.31065759637188206,0.06575963718820861,0.08692365835222977
Fp2,0.23904382470119523,0.030876494023904383,0.037848605577689244,0.11752988047808766,0.06374501992031872,0.08665338645418327,0.2749003984063745,0.14940239043824702
AF7,0.15211267605633802,0.0647887323943662,0.028169014084507043,0.1295774647887324,0.061971830985915494,0.10892018779342723,0.14272300469483568,0.3117370892018779
