,Fp1,Fz,FC1,C4,FT10,F4,Fp2,AF7
Fp1,0.175,0.0,0.0,0.225,0.15,0.0,0.225,0.225
Fz,0.0,0.3448275862068966,0.2413793103448276,0.0,0.034482758620689655,0.3793103448275862,0.0,0.0
FC1,0.0,0.34146341463414637,0.2926829268292683,0.0,0.024390243902439025,0.34146341463414637,0.0,0.0
C4,0.12903225806451613,0.0,0.0,0.22580645161290322,0.1774193548387097,0.0,0.22580645161290322,0.24193548387096775
FT10,0.1,0.06666666666666667,0.05,0.16666666666666666,0.23333333333333334,0.05,0.16666666666666666,0.16666666666666666
F4,0.0,0.3076923076923077,0.2,0.0,0.015384615384615385,0.47692307692307695,0.0,0.0
Fp2,0.11940298507462686,0.0,0.0,0.208955223880597,0.16417910447761194,0.0,0.23880597014925373,0.26865671641791045
AF7,0.0898876404494382,0.0,0.0,0.16853932584269662,0.1348314606741573,0.0,0.20224719101123595,0.4044943820224719
