,bankssts-rh,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,temporalpole-rh,transversetemporal-rh
bankssts-rh,0.59846547314578,0.0,0.0,0.0,0.0,0.0,0.10485933503836317,0.2966751918158568
frontalpole-rh,0.0,0.26148705096073516,0.05263157894736842,0.23141186299081035,0.21804511278195488,0.23642439431913115,0.0,0.0
insula-rh,0.0,0.139186295503212,0.2291220556745182,0.23126338329764454,0.23126338329764454,0.16916488222698073,0.0,0.0
lateralorbitofrontal-rh,0.0,0.20848845867460908,0.08041697691734921,0.2695457930007446,0.24646314221891288,0.1950856291883842,0.0,0.0
medialorbitofrontal-rh,0.0,0.20417633410672853,0.08352668213457076,0.25676720804331016,0.2652745552977572,0.1902552204176334,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.2402044293015332,0.065587734241908,0.22061328790459966,0.206984667802385,0.2666098807495741,0.0,0.0
temporalpole-rh,0.09907834101382489,0.0,0.0,0.0,0.0,0.0,0.6797235023041475,0.22119815668202766
transversetemporal-rh,0.26785714285714285,0.0,0.0,0.0,0.0,0.0,0.20982142857142858,0.5223214285714286
