,caudalanteriorcingulate-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.17848101265822786,0.17468354430379746,0.17848101265822786,0.1620253164556962,0.05949367088607595,0.14430379746835442,0.10253164556962026
insula-rh,0.0,0.17541613316261204,0.17541613316261204,0.17541613316261204,0.16389244558258642,0.06017925736235595,0.14596670934699105,0.10371318822023047
lateralorbitofrontal-rh,0.0,0.17574257425742573,0.1707920792079208,0.19554455445544555,0.15841584158415842,0.05816831683168317,0.14108910891089108,0.10024752475247525
medialorbitofrontal-lh,0.0,0.16933333333333334,0.16933333333333334,0.16933333333333334,0.16933333333333334,0.06266666666666666,0.152,0.108
parahippocampal-rh,0.0,0.16376306620209058,0.16376306620209058,0.16376306620209058,0.16376306620209058,0.1602787456445993,0.14982578397212543,0.03484320557491289
rostralanteriorcingulate-lh,0.0,0.16448326055312956,0.16448326055312956,0.16448326055312956,0.16448326055312956,0.05967976710334789,0.16448326055312956,0.11790393013100436
rostralanteriorcingulate-rh,0.0,0.16393442622950818,0.16393442622950818,0.16393442622950818,0.16393442622950818,0.01639344262295082,0.16393442622950818,0.16393442622950818
