,FT9,P8,FT10,FC2,AF7,AFz,AF8,AF4
FT9,0.375,0.0,0.0,0.25,0.375,0.0,0.0,0.0
P8,0.0,0.2727272727272727,0.36363636363636365,0.0,0.0,0.0,0.36363636363636365,0.0
FT10,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.4166666666666667,0.0
FC2,0.16,0.0,0.0,0.36,0.44,0.04,0.0,0.0
AF7,0.12903225806451613,0.0,0.0,0.3548387096774194,0.45161290322580644,0.06451612903225806,0.0,0.0
AFz,0.0,0.0,0.0,0.4,0.4,0.2,0.0,0.0
AF8,0.0,0.15789473684210525,0.21052631578947367,0.0,0.0,0.0,0.631578947368421,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
