,FT9,P8,FT10,FC2,AF7,AFz,AF8,AF4
FT9,0.8947368421052632,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.6
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666
