,Fp1,O1,TP10,F8,Fp2,AF7,F5,FC4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.2857142857142857,0.19047619047619047,0.0,0.09523809523809523,0.23809523809523808,0.0,0.19047619047619047
TP10,0.0,0.25,0.2,0.0,0.1,0.25,0.0,0.2
F8,0.0,0.0,0.0,0.59375,0.0,0.0,0.40625,0.0
Fp2,0.0,0.21428571428571427,0.21428571428571427,0.0,0.14285714285714285,0.21428571428571427,0.0,0.21428571428571427
AF7,0.0,0.18181818181818182,0.12121212121212122,0.0,0.06060606060606061,0.5151515151515151,0.0,0.12121212121212122
F5,0.0,0.0,0.0,0.5384615384615384,0.0,0.0,0.46153846153846156,0.0
FC4,0.0,0.25,0.2,0.0,0.1,0.25,0.0,0.2
