,FT9,P8,FT10,FC2,AF7,AFz,AF8,AF4
FT9,0.2608695652173913,0.2898550724637681,0.08695652173913043,0.0,0.2463768115942029,0.0,0.0,0.11594202898550725
P8,0.25,0.29411764705882354,0.07352941176470588,0.0,0.27941176470588236,0.0,0.0,0.10294117647058823
FT10,0.20689655172413793,0.20689655172413793,0.1724137931034483,0.0,0.20689655172413793,0.0,0.0,0.20689655172413793
FC2,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
AF7,0.2542372881355932,0.288135593220339,0.06779661016949153,0.0,0.288135593220339,0.0,0.0,0.1016949152542373
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
AF4,0.2222222222222222,0.2222222222222222,0.1388888888888889,0.0,0.2222222222222222,0.0,0.0,0.19444444444444445
