subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S07,Sess01,MOTOR_EXECUTION-LEFT,0.999126769107647,1.0000000000000009,0.9961831695286671,1.0018178853598434,bootstrap,critical,fullwin_delta
S07,Sess01,MOTOR_EXECUTION-RIGHT,0.9989824184638402,1.0,0.996504470429908,1.0015549684294889,bootstrap,critical,fullwin_delta
S07,Sess01,MOTOR_IMAGERY-LEFT,0.9998467052628242,1.0000000000000004,0.9972199486240204,1.0024560190669114,bootstrap,critical,fullwin_delta
S07,Sess01,MOTOR_IMAGERY-RIGHT,0.9987154562272613,0.9999999999999956,0.9959797754449908,1.001253992962265,bootstrap,critical,fullwin_delta
S07,Sess01,MOTOR_EXECUTION,0.9990545937857436,1.0000000000000004,0.9963438199792876,1.0016864268946661,bootstrap,critical,fullwin_delta
S07,Sess01,MOTOR_IMAGERY,0.9992810807450427,0.999999999999998,0.9965998620345056,1.0018550060145883,bootstrap,critical,fullwin_delta
S07,Sess01,LEFT,0.9994867371852356,1.0000000000000007,0.9967015590763437,1.0021369522133774,bootstrap,critical,fullwin_delta
S07,Sess01,RIGHT,0.9988489373455507,0.9999999999999978,0.9962421229374494,1.0014044806958768,bootstrap,critical,fullwin_delta
S07,Sess01,LEFT_vs_RIGHT,0.0006377998396849272,0.0,-0.004702921619533118,0.005894829275927993,bootstrap,delta,fullwin_delta
S07,Sess01,IMAGERY_vs_EXECUTION,0.00022648695929916585,0.0,-0.0050865648601605695,0.0055111860353007636,bootstrap,delta,fullwin_delta
S07,Sess01,ME_LEFT_vs_ME_RIGHT,0.00014435064380680096,0.0,-0.005371798900821734,0.005313414929935423,bootstrap,delta,fullwin_delta
S07,Sess01,MI_LEFT_vs_MI_RIGHT,0.0011312490355628313,0.0,-0.004034044338244613,0.006476243621920563,bootstrap,delta,fullwin_delta
