,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,precentral-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-lh,0.1411042944785276,0.09815950920245399,0.1165644171779141,0.13496932515337423,0.13496932515337423,0.13496932515337423,0.12269938650306748,0.1165644171779141
parsopercularis-lh,0.1259259259259259,0.11851851851851852,0.1259259259259259,0.1259259259259259,0.1259259259259259,0.1259259259259259,0.1259259259259259,0.1259259259259259
parstriangularis-rh,0.12987012987012986,0.1038961038961039,0.12337662337662338,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.12337662337662338
postcentral-lh,0.1411042944785276,0.09815950920245399,0.1165644171779141,0.13496932515337423,0.13496932515337423,0.13496932515337423,0.12269938650306748,0.1165644171779141
precentral-lh,0.1411042944785276,0.09815950920245399,0.1165644171779141,0.13496932515337423,0.13496932515337423,0.13496932515337423,0.12269938650306748,0.1165644171779141
superiorparietal-lh,0.1411042944785276,0.09815950920245399,0.1165644171779141,0.13496932515337423,0.13496932515337423,0.13496932515337423,0.12269938650306748,0.1165644171779141
superiorparietal-rh,0.13291139240506328,0.10126582278481013,0.12025316455696203,0.13291139240506328,0.13291139240506328,0.13291139240506328,0.12658227848101267,0.12025316455696203
superiortemporal-rh,0.12987012987012986,0.1038961038961039,0.12337662337662338,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.12337662337662338
