,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.14347826086956522,0.11739130434782609,0.09565217391304348,0.13043478260869565,0.15217391304347827,0.15217391304347827,0.10434782608695652,0.10434782608695652
parsopercularis-lh,0.08881578947368421,0.2598684210526316,0.10526315789473684,0.10197368421052631,0.1118421052631579,0.17763157894736842,0.09539473684210527,0.05921052631578947
parstriangularis-rh,0.09583333333333334,0.13333333333333333,0.15,0.12916666666666668,0.09583333333333334,0.15833333333333333,0.14166666666666666,0.09583333333333334
precentral-rh,0.11583011583011583,0.12355212355212356,0.11969111969111969,0.14671814671814673,0.11969111969111969,0.15444015444015444,0.1274131274131274,0.09266409266409266
rostralmiddlefrontal-rh,0.1274131274131274,0.13127413127413126,0.08494208494208494,0.11583011583011583,0.1776061776061776,0.16216216216216217,0.09266409266409266,0.10810810810810811
superiortemporal-lh,0.10185185185185185,0.16666666666666666,0.1111111111111111,0.11728395061728394,0.12654320987654322,0.19444444444444445,0.10802469135802469,0.07407407407407407
superiortemporal-rh,0.0995850622406639,0.12033195020746888,0.14107883817427386,0.13692946058091288,0.1037344398340249,0.15352697095435686,0.14522821576763487,0.0995850622406639
supramarginal-rh,0.12307692307692308,0.08717948717948718,0.11282051282051282,0.1282051282051282,0.15384615384615385,0.1282051282051282,0.12307692307692308,0.14358974358974358
