,bankssts-rh,entorhinal-lh,fusiform-lh,inferiortemporal-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,temporalpole-lh
bankssts-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
entorhinal-lh,0.0,0.4722222222222222,0.041666666666666664,0.0,0.0,0.4652777777777778,0.0,0.020833333333333332
fusiform-lh,0.0,0.01990049751243781,0.36318407960199006,0.0,0.25870646766169153,0.03482587064676617,0.13432835820895522,0.1890547263681592
inferiortemporal-lh,0.0,0.0,0.0,0.8620689655172413,0.0,0.0,0.05747126436781609,0.08045977011494253
lingual-lh,0.0,0.0,0.27011494252873564,0.0,0.3850574712643678,0.0,0.2471264367816092,0.09770114942528736
middletemporal-lh,0.0,0.4064516129032258,0.07096774193548387,0.0,0.0064516129032258064,0.4645161290322581,0.0,0.05161290322580645
parahippocampal-lh,0.0,0.0,0.1337579617834395,0.05732484076433121,0.2356687898089172,0.0,0.4713375796178344,0.10191082802547771
temporalpole-lh,0.0,0.006944444444444444,0.24305555555555555,0.0625,0.11805555555555555,0.027777777777777776,0.1111111111111111,0.4305555555555556
