,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-lh
caudalanteriorcingulate-lh,0.58984375,0.3671875,0.0,0.0,0.0,0.0,0.04296875,0.0
caudalanteriorcingulate-rh,0.3888888888888889,0.5357142857142857,0.0,0.0,0.0,0.0,0.07539682539682539,0.0
frontalpole-lh,0.0,0.008583690987124463,0.6437768240343348,0.07725321888412018,0.0,0.0,0.05150214592274678,0.21888412017167383
frontalpole-rh,0.0,0.0,0.030973451327433628,0.37389380530973454,0.19911504424778761,0.13716814159292035,0.21238938053097345,0.046460176991150445
medialorbitofrontal-rh,0.0,0.0,0.0,0.24528301886792453,0.3719676549865229,0.1778975741239892,0.20485175202156333,0.0
parsorbitalis-rh,0.0,0.0,0.0,0.15606936416184972,0.1676300578034682,0.5751445086705202,0.10115606936416185,0.0
rostralanteriorcingulate-rh,0.030878859857482184,0.0498812351543943,0.014251781472684086,0.22327790973871733,0.19477434679334918,0.09263657957244656,0.38004750593824227,0.014251781472684086
temporalpole-lh,0.0,0.0,0.21982758620689655,0.10775862068965517,0.0,0.0,0.034482758620689655,0.6379310344827587
