,bankssts-lh,bankssts-rh,entorhinal-lh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,parsorbitalis-rh,transversetemporal-rh
bankssts-lh,0.9627329192546584,0.0,0.031055900621118012,0.0,0.006211180124223602,0.0,0.0,0.0
bankssts-rh,0.0,0.6028880866425993,0.02527075812274368,0.1263537906137184,0.0,0.0,0.0,0.24548736462093862
entorhinal-lh,0.03271028037383177,0.04205607476635514,0.6542056074766355,0.0,0.04205607476635514,0.22897196261682243,0.0,0.0
frontalpole-lh,0.0,0.27611940298507465,0.0,0.7238805970149254,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.0,0.04142011834319527,0.0,0.8224852071005917,0.13609467455621302,0.0,0.0
parahippocampal-rh,0.0,0.0,0.2193877551020408,0.0,0.12755102040816327,0.6530612244897959,0.0,0.0
parsorbitalis-rh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
transversetemporal-rh,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.68
