,entorhinal-lh,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,temporalpole-rh
entorhinal-lh,0.1565017261219793,0.04027617951668585,0.12428078250863062,0.15765247410817032,0.1380897583429229,0.11737629459148446,0.1472957422324511,0.11852704257767549
frontalpole-lh,0.05100463678516229,0.17465224111282843,0.12982998454404945,0.08346213292117466,0.13601236476043277,0.1545595054095827,0.12210200927357033,0.14837712519319937
frontalpole-rh,0.0969807868252516,0.07868252516010979,0.14364135407136322,0.1161939615736505,0.1445562671546203,0.13998170173833485,0.13906678865507777,0.14089661482159194
insula-lh,0.13399014778325122,0.05517241379310345,0.1270935960591133,0.15467980295566502,0.13891625615763548,0.12118226600985221,0.14679802955665025,0.12216748768472907
insula-rh,0.10198789974070872,0.07778738115816768,0.1365600691443388,0.12013828867761452,0.1495246326707001,0.13569576490924806,0.14174589455488332,0.1365600691443388
lateralorbitofrontal-lh,0.09049773755656108,0.09230769230769231,0.13665158371040723,0.10950226244343891,0.14027149321266968,0.151131221719457,0.1321266968325792,0.14751131221719457
lateralorbitofrontal-rh,0.11023622047244094,0.07086614173228346,0.1347331583552056,0.12860892388451445,0.1452318460192476,0.1294838145231846,0.1504811898512686,0.13035870516185477
temporalpole-rh,0.09140271493212669,0.08868778280542987,0.13755656108597286,0.11040723981900452,0.1411764705882353,0.1493212669683258,0.1330316742081448,0.14841628959276018
