timestamp,bankssts-lh,bankssts-rh,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,cuneus-lh,cuneus-rh,entorhinal-lh,entorhinal-rh,frontalpole-lh,frontalpole-rh,fusiform-lh,fusiform-rh,inferiorparietal-lh,inferiorparietal-rh,inferiortemporal-lh,inferiortemporal-rh,insula-lh,insula-rh,isthmuscingulate-lh,isthmuscingulate-rh,lateraloccipital-lh,lateraloccipital-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,lingual-lh,lingual-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,middletemporal-lh,middletemporal-rh,paracentral-lh,paracentral-rh,parahippocampal-lh,parahippocampal-rh,parsopercularis-lh,parsopercularis-rh,parsorbitalis-lh,parsorbitalis-rh,parstriangularis-lh,parstriangularis-rh,pericalcarine-lh,pericalcarine-rh,postcentral-lh,postcentral-rh,posteriorcingulate-lh,posteriorcingulate-rh,precentral-lh,precentral-rh,precuneus-lh,precuneus-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh,temporalpole-lh,temporalpole-rh,transversetemporal-lh,transversetemporal-rh
0,0.000499063,0.000281364,-5.98812e-05,-0.000376272,0.000186307,0.000254337,-0.000214758,-0.000194479,-0.000525129,3.29663e-05,-0.00123011,-0.00109525,-0.00121499,-9.84071e-05,5.74156e-05,1.24914e-05,-0.0007316,-0.000258276,-0.000760728,-0.00034199,-0.00012962,-0.000510077,0.000350031,0.000459406,-5.11091e-05,-0.00045741,-0.000952236,-0.000682642,-0.000439987,-0.000356219,0.000491067,0.000141511,-1.90085e-05,-0.000551092,-0.00129883,-0.00123241,0.000155831,3.58066e-05,-0.000181819,-0.000479126,4.72829e-05,2.37122e-05,8.96795e-05,0.000104682,-2.12973e-05,0.000103913,-0.000123608,-0.00094988,0.000147701,0.000163786,-6.7396e-05,-0.000139695,-0.000730796,-0.000816026,0.000297313,-8.17329e-05,7.07311e-05,0.000126635,6.8887e-05,-0.000135749,5.42759e-06,-2.98211e-05,-0.000148373,3.60416e-05,-0.000699074,0.00032921,-0.000255716,0.000288033
0.000999984,0.000434943,0.000269403,-6.00067e-05,-0.000339656,0.000180763,0.000223939,-0.000185798,-0.000173088,-0.000468748,3.27293e-05,-0.00108964,-0.000976218,-0.00105889,-7.58153e-05,5.65793e-05,-1.26565e-05,-0.000642799,-0.000245615,-0.000643414,-0.000302216,-9.45329e-05,-0.00041895,0.000329591,0.000442751,-1.95906e-05,-0.000414025,-0.000830422,-0.000608648,-0.000384281,-0.000318248,0.000432236,0.000134792,-2.94799e-05,-0.000492449,-0.00114742,-0.00112178,0.000143754,5.0405e-05,-0.000161618,-0.000437384,3.97298e-05,2.28761e-05,0.000109294,0.000113459,-7.65758e-06,9.74846e-05,-0.000125093,-0.000870045,0.000139722,0.000154973,-4.00477e-05,-0.000115319,-0.000630095,-0.00072602,0.000298524,-6.53725e-05,6.68391e-05,0.000113993,7.35706e-05,-0.000110385,9.52358e-06,-2.81817e-05,-0.000132722,3.99308e-05,-0.000627757,0.000328301,-0.00023016,0.000267849
0.00199997,0.00035194,0.000246498,-5.81461e-05,-0.000288652,0.000167509,0.000183869,-0.000148814,-0.000144237,-0.000392094,3.10611e-05,-0.00090237,-0.000815149,-0.000856752,-5.0116e-05,5.33581e-05,-3.72046e-05,-0.000526112,-0.000222946,-0.000497846,-0.000249394,-5.50533e-05,-0.00030921,0.000295023,0.000407339,1.31026e-05,-0.000352821,-0.000672489,-0.000508423,-0.000312063,-0.000266652,0.000354651,0.000122393,-3.87011e-05,-0.000412659,-0.000946378,-0.000963234,0.000125546,6.27929e-05,-0.00013451,-0.000376943,3.04227e-05,2.11144e-05,0.000124559,0.000117658,6.43557e-06,8.69189e-05,-0.000120809,-0.000752878,0.000125777,0.000139483,-1.07298e-05,-8.58392e-05,-0.000502028,-0.000604874,0.000287158,-4.6177e-05,6.01015e-05,9.64555e-05,7.49671e-05,-8.01654e-05,1.32878e-05,-2.54187e-05,-0.000111351,4.10261e-05,-0.000529488,0.000313808,-0.000194694,0.000236304
0.00299995,0.000257096,0.000214941,-5.45582e-05,-0.000227759,0.000148003,0.000137563,-0.000106899,-0.000110454,-0.000301906,2.81926e-05,-0.000684462,-0.0006261,-0.000625729,-2.32078e-05,4.81515e-05,-5.96108e-05,-0.00039155,-0.000192535,-0.000336019,-0.000188061,-1.41453e-05,-0.000189681,0.000249754,0.000356979,4.46603e-05,-0.000279286,-0.000491823,-0.000390723,-0.000229441,-0.000205934,0.000264993,0.000105498,-4.62816e-05,-0.000318701,-0.000713107,-0.000771063,0.000102883,7.23937e-05,-0.00010284,-0.000303285,2.01152e-05,1.86098e-05,0.000134752,0.000117331,2.01271e-05,7.325e-05,-0.000111846,-0.000609127,0.000107087,0.000118896,1.8427e-05,-5.3649e-05,-0.000357318,-0.000463102,0.000264855,-2.56493e-05,5.1168e-05,7.55764e-05,7.31609e-05,-4.74977e-05,1.64882e-05,-2.17411e-05,-8.61391e-05,3.95187e-05,-0.000412929,0.000287717,-0.000152456,0.000196375
0.00399993,0.000157565,0.000177188,-4.95098e-05,-0.000161612,0.000123855,8.85265e-05,-6.31842e-05,-7.43256e-05,-0.000205106,2.43884e-05,-0.00045242,-0.000423488,-0.000383258,3.06021e-06,4.14078e-05,-7.84779e-05,-0.000249323,-0.000156782,-0.000170003,-0.00012285,2.52851e-05,-6.91771e-05,0.000197431,0.000295816,7.28938e-05,-0.0001991,-0.000302038,-0.000264534,-0.000142615,-0.000140714,0.000170082,8.53798e-05,-5.1897e-05,-0.000217735,-0.000465367,-0.000560096,7.75218e-05,7.87557e-05,-6.90064e-05,-0.000222106,9.56581e-06,1.55593e-05,0.000139335,0.000112665,3.25964e-05,5.75703e-05,-9.94125e-05,-0.000449988,8.49963e-05,9.4898e-05,4.53759e-05,-2.11376e-05,-0.000206814,-0.000311468,0.000233551,-5.27412e-06,4.07352e-05,5.29586e-05,6.83628e-05,-1.47739e-05,1.89174e-05,-1.73782e-05,-5.90185e-05,3.57522e-05,-0.000286993,0.000252298,-0.000106681,0.000151193
0.00499992,6.00887e-05,0.000135684,-4.32579e-05,-9.46377e-05,9.67094e-05,4.00738e-05,-2.06105e-05,-3.83111e-05,-0.000108288,1.99255e-05,-0.000221896,-0.000221026,-0.000145775,2.70187e-05,3.35904e-05,-9.26484e-05,-0.000109083,-0.000118045,-1.10553e-05,-5.8157e-05,6.06027e-05,4.41438e-05,0.000141647,0.00022802,9.5896e-05,-0.00011771,-0.000115976,-0.000138404,-5.74247e-05,-7.53871e-05,7.63681e-05,6.33207e-05,-5.53045e-05,-0.000116581,-0.000219985,-0.000344595,5.11664e-05,8.15789e-05,-3.52851e-05,-0.000138897,-5.1727e-07,1.21599e-05,0.000137998,0.000103969,4.31078e-05,4.09504e-05,-8.47168e-05,-0.000286281,6.08795e-05,6.91602e-05,6.83038e-05,9.4839e-06,-6.06912e-05,-0.0001602,0.000195336,1.359e-05,2.94966e-05,3.01342e-05,6.08938e-05,1.58028e-05,2.04087e-05,-1.25662e-05,-3.18302e-05,3.0183e-05,-0.000160196,0.000209936,-6.0465e-05,0.000103811
0.0059999,-2.94529e-05,9.27159e-05,-3.60385e-05,-3.07729e-05,6.81382e-05,-4.88802e-06,1.82692e-05,-4.57587e-06,-1.72734e-05,1.50753e-05,-6.64691e-06,-3.08205e-05,7.23788e-05,4.72868e-05,2.51491e-05,-0.000101281,2.07148e-05,-7.84961e-05,0.00013114,2.15288e-06,8.96238e-05,0.000143336,8.5712e-05,0.000157529,0.000112177,-3.99751e-05,5.51496e-05,-1.9885e-05,2.1039e-05,-1.38386e-05,-1.04931e-05,4.05336e-05,-5.63553e-05,-2.12688e-05,8.26339e-06,-0.000137321,2.53623e-05,8.07352e-05,-3.67961e-06,-5.8582e-05,-9.5238e-06,8.59716e-06,0.000130689,9.16636e-05,5.10542e-05,2.43694e-05,-6.88701e-05,-0.000127736,3.60618e-05,4.32236e-05,8.57581e-05,3.63334e-05,7.22279e-05,-1.83099e-05,0.00015233,2.98021e-05,1.80984e-05,8.46432e-06,5.11662e-05,4.23674e-05,2.08483e-05,-7.53711e-06,-6.20283e-06,2.33373e-05,-4.0089e-05,0.000162992,-1.65604e-05,5.70057e-05
0.00699988,-0.000106386,5.02966e-05,-2.80628e-05,2.67602e-05,3.95551e-05,-4.40291e-05,5.14368e-05,2.51326e-05,6.32152e-05,1.00884e-05,0.000182249,0.000137323,0.000259801,6.28507e-05,1.64964e-05,-0.000103906,0.000133306,-4.00098e-05,0.000249046,5.49675e-05,0.000110753,0.000223083,3.24632e-05,8.78322e-05,0.000120762,3.01103e-05,0.000202407,8.49069e-05,8.87256e-05,4.07806e-05,-8.59724e-05,1.81074e-05,-5.50034e-05,6.33067e-05,0.000207516,5.11831e-05,1.40844e-06,7.62788e-05,2.41927e-05,1.47539e-05,-1.69777e-05,5.03621e-06,0.000117634,7.62686e-05,5.59922e-05,8.66086e-06,-5.28104e-05,1.75504e-05,1.17548e-05,1.84154e-05,9.6741e-05,5.79705e-05,0.00018499,0.000106916,0.000106579,4.25067e-05,7.10475e-06,-1.09391e-05,3.96623e-05,6.35048e-05,2.01855e-05,-2.50881e-06,1.65406e-05,1.5768e-05,6.71691e-05,0.000113682,2.2779e-05,1.31237e-05
0.00799987,-0.000167463,1.00942e-05,-1.9519e-05,7.55935e-05,1.21572e-05,-7.57043e-05,7.75028e-05,4.95647e-05,0.000129777,5.18323e-06,0.000336899,0.000276349,0.000408562,7.31103e-05,7.99122e-06,-0.000100447,0.000223931,-4.0913e-06,0.000337642,9.80704e-05,0.000123065,0.000279962,-1.58544e-05,2.18265e-05,0.000121253,8.95992e-05,0.000319567,0.000171568,0.000142812,8.61948e-05,-0.000146877,-3.03257e-06,-5.13092e-05,0.000133608,0.000369373,0.00021306,-1.96982e-05,6.84462e-05,4.71738e-05,7.80499e-05,-2.256e-05,1.61568e-06,9.93377e-05,5.83886e-05,5.76655e-05,-5.52276e-06,-3.72547e-05,0.000143481,-1.09937e-05,-4.21137e-06,0.000100765,7.34676e-05,0.000272837,0.000210251,5.99792e-05,5.11756e-05,-3.02537e-06,-2.72631e-05,2.69123e-05,7.83191e-05,1.84372e-05,2.32158e-06,3.54437e-05,8.01366e-06,0.00015709,6.40028e-05,5.59008e-05,-2.60174e-05
0.00899985,-0.000210943,-2.66058e-05,-1.0579e-05,0.000114272,-1.3109e-05,-9.89964e-05,9.57426e-05,6.80015e-05,0.000180424,5.39424e-07,0.000452803,0.000382137,0.000514416,7.78894e-05,-7.05771e-08,-9.12228e-05,0.000289964,2.8154e-05,0.000394551,0.000130199,0.000126334,0.000312537,-5.76517e-05,-3.82567e-05,0.000113834,0.000136669,0.000403265,0.000237526,0.000181776,0.000121062,-0.000191435,-2.21449e-05,-4.54389e-05,0.000187546,0.000489118,0.000343342,-3.7289e-05,5.76448e-05,6.45942e-05,0.000129347,-2.6118e-05,-1.55494e-06,7.65746e-05,3.87006e-05,5.60159e-05,-1.77271e-05,-2.26805e-05,0.000246119,-3.13312e-05,-2.39064e-05,9.78656e-05,8.24349e-05,0.000333337,0.000288661,1.4226e-05,5.56201e-05,-1.19511e-05,-4.00154e-05,1.3472e-05,8.64572e-05,1.56884e-05,6.78269e-06,4.99417e-05,5.64187e-07,0.000226973,1.56751e-05,8.17973e-05,-5.91772e-05
