,F7,FT9,FT10,F4,AF7,AF3,AF8,F2
F7,0.24324324324324326,0.25675675675675674,0.0,0.0,0.25675675675675674,0.0,0.0,0.24324324324324326
FT9,0.2345679012345679,0.2716049382716049,0.0,0.0,0.25925925925925924,0.0,0.0,0.2345679012345679
FT10,0.0,0.0,0.22807017543859648,0.2631578947368421,0.0,0.24561403508771928,0.2631578947368421,0.0
F4,0.0,0.0,0.14,0.33,0.0,0.19,0.34,0.0
AF7,0.24050632911392406,0.26582278481012656,0.0,0.0,0.25316455696202533,0.0,0.0,0.24050632911392406
AF3,0.0,0.0,0.1791044776119403,0.2835820895522388,0.0,0.2537313432835821,0.2835820895522388,0.0
AF8,0.0,0.0,0.13725490196078433,0.3333333333333333,0.0,0.18627450980392157,0.3431372549019608,0.0
F2,0.24324324324324326,0.25675675675675674,0.0,0.0,0.25675675675675674,0.0,0.0,0.24324324324324326
