,FC5,F4,AF7,AF3,FT7,C6,AF8,F2
FC5,0.3275862068965517,0.0,0.3620689655172414,0.3103448275862069,0.0,0.0,0.0,0.0
F4,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.25
AF7,0.30434782608695654,0.0,0.391304347826087,0.30434782608695654,0.0,0.0,0.0,0.0
AF3,0.3114754098360656,0.0,0.36065573770491804,0.32786885245901637,0.0,0.0,0.0,0.0
FT7,0.0,0.16666666666666666,0.0,0.0,0.3,0.2,0.0,0.3333333333333333
C6,0.0,0.22727272727272727,0.0,0.0,0.2727272727272727,0.22727272727272727,0.0,0.2727272727272727
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.10869565217391304,0.0,0.0,0.21739130434782608,0.13043478260869565,0.0,0.5434782608695652
