,FT9,TP9,CP5,Cz,Fp2,AF3,C2,AF8
FT9,0.3076923076923077,0.38461538461538464,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
TP9,0.13793103448275862,0.6206896551724138,0.0,0.0,0.0,0.2413793103448276,0.0,0.0
CP5,0.0,0.0,0.4772727272727273,0.0,0.0,0.0,0.5227272727272727,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.2222222222222222,0.4444444444444444,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
C2,0.0,0.0,0.42592592592592593,0.0,0.0,0.0,0.5740740740740741,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
