,FT9,TP9,CP5,Cz,Fp2,AF3,C2,AF8
FT9,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.4090909090909091,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.5625,0.4375,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.5384615384615384,0.46153846153846156,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
