,FT9,TP9,CP5,Cz,Fp2,AF3,C2,AF8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.45614035087719296,0.0,0.47368421052631576,0.0,0.0,0.0,0.07017543859649122
CP5,0.0,0.0,0.4423076923076923,0.0,0.15384615384615385,0.0,0.40384615384615385,0.0
Cz,0.0,0.42857142857142855,0.0,0.5079365079365079,0.0,0.0,0.0,0.06349206349206349
Fp2,0.0,0.0,0.3684210526315789,0.0,0.3684210526315789,0.0,0.2631578947368421,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2,0.0,0.0,0.4375,0.0,0.14583333333333334,0.0,0.4166666666666667,0.0
AF8,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
