,caudalanteriorcingulate-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.3387205387205387,0.012121212121212121,0.19057239057239056,0.14882154882154883,0.14747474747474748,0.018855218855218854,0.03232323232323232,0.1111111111111111
frontalpole-rh,0.029455081001472753,0.6023564064801178,0.0,0.07216494845360824,0.0,0.08247422680412371,0.21354933726067746,0.0
fusiform-lh,0.15413533834586465,0.0,0.257250268528464,0.16648764769065522,0.22073039742212675,0.05477980665950591,0.017185821697099892,0.12943071965628355
isthmuscingulate-rh,0.13431952662721894,0.027810650887573965,0.1834319526627219,0.23254437869822486,0.16331360946745563,0.08165680473372781,0.04260355029585799,0.13431952662721894
parahippocampal-lh,0.13063854715875806,0.0,0.24311657879320445,0.1628588166373755,0.2560046865846514,0.05975395430579965,0.008201523140011716,0.13942589338019917
parahippocampal-rh,0.025884383088869714,0.04659188955996549,0.08800690250215704,0.12079378774805867,0.08800690250215704,0.5081967213114754,0.0457290767903365,0.07679033649698015
rostralanteriorcingulate-rh,0.07441860465116279,0.22790697674418606,0.046511627906976744,0.11162790697674418,0.018604651162790697,0.08527131782945736,0.42790697674418604,0.007751937984496124
temporalpole-rh,0.11003861003861004,0.0,0.15894465894465895,0.1492921492921493,0.15444015444015444,0.055984555984555984,0.0045045045045045045,0.3667953667953668
