,caudalanteriorcingulate-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.32789115646258504,0.024489795918367346,0.16870748299319727,0.14285714285714285,0.14421768707482993,0.0380952380952381,0.0653061224489796,0.08843537414965986
frontalpole-rh,0.0784313725490196,0.8274509803921568,0.0,0.0,0.0,0.0,0.09411764705882353,0.0
fusiform-lh,0.13751375137513752,0.0,0.25962596259625964,0.1496149614961496,0.23432343234323433,0.11221122112211221,0.0352035203520352,0.07150715071507151
isthmuscingulate-rh,0.16692426584234932,0.0,0.2117465224111283,0.20865533230293662,0.19165378670788252,0.080370942812983,0.0401854714064915,0.10046367851622875
parahippocampal-lh,0.12588235294117647,0.0,0.2541176470588235,0.14705882352941177,0.26,0.12,0.01647058823529412,0.07647058823529412
parahippocampal-rh,0.07407407407407407,0.0,0.2518518518518518,0.12839506172839507,0.2518518518518518,0.2938271604938272,0.0,0.0
rostralanteriorcingulate-rh,0.18181818181818182,0.0946969696969697,0.11363636363636363,0.09090909090909091,0.045454545454545456,0.0,0.45454545454545453,0.01893939393939394
temporalpole-rh,0.19642857142857142,0.0,0.19642857142857142,0.19642857142857142,0.19642857142857142,0.0,0.020833333333333332,0.19345238095238096
