,cuneus-lh,cuneus-rh,lateralorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,parsorbitalis-rh,pericalcarine-rh,temporalpole-rh
cuneus-lh,0.6920152091254753,0.09885931558935361,0.030418250950570342,0.0,0.0,0.0,0.1444866920152091,0.034220532319391636
cuneus-rh,0.06430868167202572,0.5176848874598071,0.03858520900321544,0.0,0.0,0.0,0.3311897106109325,0.04823151125401929
lateralorbitofrontal-rh,0.02158273381294964,0.03597122302158273,0.43884892086330934,0.0,0.0,0.2014388489208633,0.1079136690647482,0.19424460431654678
parahippocampal-lh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
parahippocampal-rh,0.0,0.0,0.0,0.0,0.8813559322033898,0.0,0.0,0.11864406779661017
parsorbitalis-rh,0.0,0.0,0.20600858369098712,0.0,0.0,0.5107296137339056,0.060085836909871244,0.22317596566523606
pericalcarine-rh,0.0967741935483871,0.27419354838709675,0.08064516129032258,0.0,0.0,0.0456989247311828,0.4543010752688172,0.04838709677419355
temporalpole-rh,0.035830618892508145,0.035830618892508145,0.20195439739413681,0.0,0.03908794788273615,0.18892508143322476,0.04560260586319218,0.4527687296416938
