,entorhinal-lh,frontalpole-rh,isthmuscingulate-rh,parsorbitalis-lh,parstriangularis-lh,rostralmiddlefrontal-lh,superiorparietal-lh,temporalpole-lh
entorhinal-lh,0.2605633802816901,0.06338028169014084,0.1619718309859155,0.07042253521126761,0.08450704225352113,0.02112676056338028,0.14788732394366197,0.19014084507042253
frontalpole-rh,0.171875,0.328125,0.296875,0.0,0.0,0.0,0.125,0.078125
isthmuscingulate-rh,0.23478260869565218,0.1826086956521739,0.4,0.0,0.0,0.0,0.06086956521739131,0.12173913043478261
parsorbitalis-lh,0.03508771929824561,0.0,0.0,0.26900584795321636,0.23391812865497075,0.2046783625730994,0.21052631578947367,0.04678362573099415
parstriangularis-lh,0.047058823529411764,0.0,0.0,0.2529411764705882,0.24705882352941178,0.17058823529411765,0.2235294117647059,0.058823529411764705
rostralmiddlefrontal-lh,0.008403361344537815,0.0,0.0,0.2605042016806723,0.21008403361344538,0.33613445378151263,0.17647058823529413,0.008403361344537815
superiorparietal-lh,0.08673469387755102,0.030612244897959183,0.02040816326530612,0.20408163265306123,0.20408163265306123,0.12755102040816327,0.23979591836734693,0.08673469387755102
temporalpole-lh,0.21621621621621623,0.02702702702702703,0.09009009009009009,0.10810810810810811,0.12612612612612611,0.02702702702702703,0.17117117117117117,0.23423423423423423
