,bankssts-lh,cuneus-lh,cuneus-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,pericalcarine-lh,pericalcarine-rh
bankssts-lh,0.4461538461538462,0.046153846153846156,0.24615384615384617,0.023076923076923078,0.0,0.023076923076923078,0.0,0.2153846153846154
cuneus-lh,0.06134969325153374,0.50920245398773,0.10429447852760736,0.0,0.06748466257668712,0.06134969325153374,0.049079754601226995,0.147239263803681
cuneus-rh,0.2482758620689655,0.0896551724137931,0.3793103448275862,0.0,0.0,0.0,0.0,0.2827586206896552
isthmuscingulate-rh,0.028169014084507043,0.0,0.0,0.7605633802816901,0.08450704225352113,0.056338028169014086,0.07042253521126761,0.0
lateralorbitofrontal-rh,0.0,0.08490566037735849,0.0,0.07547169811320754,0.6792452830188679,0.16037735849056603,0.0,0.0
medialorbitofrontal-rh,0.020202020202020204,0.12121212121212122,0.0,0.030303030303030304,0.21212121212121213,0.6161616161616161,0.0,0.0
pericalcarine-lh,0.0,0.13333333333333333,0.022222222222222223,0.03333333333333333,0.0,0.0,0.7777777777777778,0.03333333333333333
pericalcarine-rh,0.20915032679738563,0.11764705882352941,0.27450980392156865,0.0,0.0,0.0,0.006535947712418301,0.39215686274509803
